img_id,asymmetry_score,border_score,color_score_red,color_score_green,color_score_blue,ground_truth_labels
PAT_817_1537_643.png,0.668,0.021,0.001,0.002,0.002,0
PAT_817_1537_943.png,0.156,0.185,0.008,0.007,0.001,0
PAT_817_4471_179.png,0.281,0.899,0.004,0.009,0.005,0
PAT_818_1539_859.png,0.474,0.236,0.006,0.005,0.004,0
PAT_819_1541_727.png,0.604,0.406,0.005,0.007,0.013,0
PAT_81_123_52.png,0.426,0.313,0.001,0.005,0.008,0
PAT_821_1547_77.png,0.296,0.537,0.003,0.005,0.014,0
PAT_822_1550_132.png,0.107,1.0,0.006,0.007,0.01,0
PAT_822_1550_826.png,0.281,1.0,0.006,0.005,0.006,0
PAT_822_1551_573.png,0.252,0.084,0.003,0.003,0.021,0
PAT_822_1551_642.png,0.597,0.181,0.003,0.005,0.029,0
PAT_823_1556_787.png,0.418,0.103,0.002,0.002,0.001,0
PAT_823_1558_67.png,0.391,0.253,0.004,0.004,0.003,0
PAT_823_1558_870.png,0.329,0.175,0.002,0.002,0.003,0
PAT_824_1560_801.png,0.29,0.924,0.005,0.006,0.006,0
PAT_824_1561_796.png,0.274,0.483,0.002,0.003,0.008,0
PAT_826_1615_908.png,0.349,0.042,0.002,0.001,0.009,0
PAT_827_1598_85.png,0.223,0.477,0.004,0.005,0.012,0
PAT_827_1599_248.png,0.0,0.0,0.0,0.0,0.0,0
PAT_827_1600_1000.png,0.456,0.042,0.008,0.006,0.004,0
PAT_827_1601_859.png,0.598,0.135,0.005,0.006,0.015,0
PAT_829_1566_135.png,0.388,0.056,0.004,0.005,0.006,0
PAT_82_125_365.png,0.333,0.473,0.002,0.005,0.013,0
PAT_82_125_525.png,0.367,0.023,0.005,0.004,0.014,0
PAT_82_125_907.png,0.326,0.074,0.003,0.009,0.017,0
PAT_830_1564_54.png,0.433,0.052,0.005,0.007,0.008,0
PAT_830_1564_740.png,0.129,0.48,0.001,0.002,0.003,0
PAT_830_1565_911.png,0.398,1.0,0.007,0.009,0.011,0
PAT_831_1570_637.png,0.596,0.401,0.004,0.008,0.007,0
PAT_831_1570_991.png,0.304,0.012,0.003,0.002,0.001,0
PAT_832_1569_413.png,0.29,0.021,0.004,0.005,0.002,0
PAT_833_1571_134.png,0.37,0.041,0.0,0.0,0.006,0
PAT_834_1572_430.png,0.477,0.637,0.006,0.007,0.007,0
PAT_834_1572_973.png,0.052,0.066,0.0,0.001,0.001,0
PAT_834_1574_276.png,0.477,0.637,0.006,0.007,0.007,0
PAT_834_1574_397.png,0.0,0.0,0.0,0.0,0.0,0
PAT_834_4490_317.png,0.128,0.43,0.001,0.003,0.011,0
PAT_835_1577_938.png,0.264,0.461,0.001,0.002,0.01,0
PAT_835_1578_52.png,0.344,0.932,0.006,0.005,0.006,0
PAT_835_1578_592.png,0.379,0.069,0.006,0.004,0.01,0
PAT_837_1582_714.png,0.312,0.078,0.009,0.01,0.011,0
PAT_837_1583_124.png,0.312,0.009,0.002,0.004,0.001,0
PAT_837_1584_745.png,0.069,0.12,0.003,0.007,0.002,0
PAT_838_1585_282.png,0.21,0.008,0.0,0.0,0.0,0
PAT_838_1585_979.png,0.204,0.022,0.015,0.009,0.005,0
PAT_838_1586_622.png,0.592,0.004,0.0,0.0,0.0,0
PAT_838_1587_73.png,0.0,1.0,0.009,0.009,0.011,0
PAT_839_1591_204.png,0.323,1.0,0.007,0.007,0.001,0
PAT_83_126_513.png,0.353,0.122,0.003,0.004,0.016,0
PAT_83_126_820.png,0.356,0.102,0.003,0.003,0.028,0
PAT_840_1595_981.png,0.339,0.794,0.004,0.005,0.007,0
PAT_841_1603_667.png,0.267,0.03,0.002,0.007,0.005,0
PAT_842_1606_720.png,0.298,0.747,0.008,0.009,0.008,0
PAT_842_1606_971.png,0.205,0.763,0.006,0.006,0.003,0
PAT_844_1605_308.png,0.394,0.198,0.003,0.003,0.007,0
PAT_845_1604_313.png,0.482,0.023,0.008,0.008,0.003,0
PAT_846_1607_895.png,0.689,0.093,0.003,0.008,0.006,0
PAT_846_4421_153.png,0.197,0.771,0.004,0.007,0.014,0
PAT_847_1610_165.png,0.376,0.658,0.006,0.005,0.003,0
PAT_849_1612_143.png,0.622,0.41,0.007,0.007,0.038,0
PAT_849_1613_824.png,0.0,0.0,0.0,0.0,0.0,0
PAT_84_128_233.png,0.281,0.676,0.002,0.003,0.004,0
PAT_850_1611_332.png,0.533,0.169,0.002,0.003,0.004,0
PAT_851_1623_506.png,0.871,0.183,0.002,0.002,0.002,0
PAT_851_1623_815.png,0.551,0.593,0.006,0.008,0.009,0
PAT_851_4519_488.png,0.574,0.013,0.004,0.005,0.009,0
PAT_851_4520_743.png,0.404,0.346,0.005,0.007,0.006,0
PAT_852_1629_265.png,0.25,0.0,0.007,0.011,0.016,0
PAT_853_1642_497.png,0.28,1.0,0.003,0.003,0.005,0
PAT_854_1635_103.png,0.538,0.01,0.0,0.0,0.006,0
PAT_856_1626_523.png,0.918,0.1,0.004,0.004,0.004,0
PAT_856_1626_630.png,0.459,0.023,0.006,0.011,0.023,0
PAT_857_1627_310.png,0.132,0.968,0.005,0.006,0.007,0
PAT_857_1628_916.png,0.37,0.022,0.008,0.004,0.003,0
PAT_858_1631_427.png,0.406,0.505,0.008,0.009,0.021,0
PAT_858_1632_977.png,0.133,0.348,0.002,0.006,0.004,0
PAT_858_1633_926.png,0.313,0.011,0.004,0.003,0.002,0
PAT_859_1638_598.png,0.123,0.548,0.001,0.001,0.001,0
PAT_85_129_225.png,0.3,0.473,0.007,0.008,0.009,0
PAT_85_129_896.png,0.598,0.03,0.007,0.007,0.004,0
PAT_85_129_980.png,0.335,0.238,0.002,0.003,0.002,0
PAT_860_1641_440.png,0.214,0.501,0.007,0.005,0.002,0
PAT_860_1641_998.png,0.076,0.3,0.002,0.007,0.026,0
PAT_861_1639_823.png,0.422,0.735,0.006,0.006,0.015,0
PAT_862_1643_386.png,0.189,0.49,0.003,0.004,0.008,0
PAT_864_1645_626.png,0.381,0.44,0.002,0.004,0.004,0
PAT_864_1645_639.png,0.449,0.131,0.005,0.007,0.014,0
PAT_864_1646_822.png,0.269,0.007,0.003,0.006,0.005,0
PAT_866_1649_674.png,0.334,1.0,0.005,0.006,0.007,0
PAT_867_1650_825.png,0.273,0.078,0.005,0.004,0.003,0
PAT_867_1650_901.png,0.094,0.052,0.0,0.0,0.0,0
PAT_868_1657_698.png,0.25,0.0,0.005,0.007,0.002,0
PAT_86_1082_220.png,0.348,0.123,0.004,0.006,0.007,0
PAT_86_1082_41.png,0.404,0.087,0.003,0.003,0.009,0
PAT_86_1109_164.png,0.42,0.073,0.005,0.005,0.011,0
PAT_86_1109_306.png,0.409,0.03,0.006,0.008,0.005,0
PAT_86_131_107.png,0.529,0.145,0.002,0.003,0.005,0
PAT_872_1707_638.png,0.421,0.132,0.004,0.005,0.03,0
PAT_872_1708_841.png,0.38,0.581,0.006,0.005,0.002,0
PAT_872_1709_526.png,0.232,0.75,0.007,0.006,0.009,0
PAT_873_1661_178.png,0.186,0.005,0.0,0.0,0.0,0
PAT_874_1671_176.png,0.392,0.347,0.008,0.007,0.004,0
PAT_874_1671_938.png,0.219,0.929,0.003,0.004,0.003,0
PAT_874_1672_287.png,0.513,0.069,0.002,0.002,0.003,0
PAT_874_1672_743.png,0.422,1.0,0.004,0.007,0.006,0
PAT_875_1668_588.png,0.302,0.075,0.007,0.007,0.003,0
PAT_875_1669_946.png,0.398,0.143,0.003,0.003,0.011,0
PAT_875_1670_121.png,0.148,0.013,0.006,0.011,0.017,0
PAT_876_1664_579.png,0.301,0.256,0.005,0.004,0.003,0
PAT_876_1665_386.png,0.362,0.012,0.004,0.005,0.002,0
PAT_876_1665_569.png,0.321,0.011,0.003,0.004,0.002,0
PAT_876_1666_961.png,0.392,0.075,0.005,0.006,0.007,0
PAT_877_1667_118.png,0.073,0.064,0.007,0.028,0.021,0
PAT_877_1667_667.png,0.323,0.29,0.004,0.005,0.016,0
PAT_877_4672_612.png,0.504,0.58,0.005,0.006,0.01,0
PAT_878_1663_7.png,0.103,0.016,0.003,0.004,0.007,0
PAT_879_1676_668.png,0.787,0.049,0.002,0.005,0.006,0
PAT_87_133_159.png,0.243,0.431,0.004,0.005,0.005,0
PAT_87_133_391.png,0.957,0.05,0.004,0.006,0.006,0
PAT_87_133_810.png,0.9,0.073,0.006,0.007,0.009,0
PAT_880_1673_410.png,0.073,0.434,0.003,0.006,0.007,0
PAT_880_1674_223.png,0.199,1.0,0.001,0.002,0.008,0
PAT_880_1675_704.png,0.528,0.1,0.003,0.003,0.003,0
PAT_881_1681_462.png,0.236,0.05,0.002,0.002,0.001,0
PAT_882_1677_789.png,0.422,0.272,0.002,0.005,0.042,0
PAT_882_1678_192.png,0.337,0.165,0.002,0.006,0.001,0
PAT_883_1682_256.png,0.446,0.389,0.004,0.003,0.009,0
PAT_884_1683_538.png,0.463,0.054,0.002,0.003,0.017,1
PAT_885_1687_204.png,0.546,0.042,0.003,0.006,0.008,0
PAT_885_1687_823.png,0.219,1.0,0.007,0.01,0.008,0
PAT_886_1684_103.png,0.401,0.063,0.001,0.005,0.017,0
PAT_886_1684_297.png,0.64,0.239,0.001,0.002,0.003,0
PAT_886_4635_304.png,0.428,0.032,0.008,0.004,0.009,0
PAT_887_1688_436.png,0.146,0.129,0.011,0.018,0.008,0
PAT_888_1685_268.png,0.476,0.08,0.009,0.004,0.001,0
PAT_889_1689_986.png,0.408,0.089,0.001,0.002,0.007,0
PAT_88_133_64.png,0.471,0.037,0.004,0.003,0.008,0
PAT_890_1693_454.png,0.189,0.625,0.001,0.001,0.003,1
PAT_890_1693_904.png,0.226,0.232,0.009,0.002,0.003,1
PAT_890_1694_29.png,0.194,0.228,0.003,0.003,0.004,0
PAT_891_1700_180.png,0.536,0.299,0.0,0.0,0.002,0
PAT_891_1701_36.png,0.438,0.098,0.006,0.006,0.009,0
PAT_892_1691_881.png,0.246,0.057,0.002,0.002,0.018,0
PAT_893_1697_613.png,0.413,0.222,0.006,0.003,0.012,0
PAT_894_1679_640.png,0.365,0.175,0.008,0.006,0.004,1
PAT_894_1680_410.png,0.643,0.017,0.015,0.002,0.045,0
PAT_895_1699_872.png,0.302,0.33,0.0,0.001,0.006,1
PAT_896_1705_582.png,0.579,0.344,0.005,0.007,0.027,0
PAT_897_1704_988.png,0.379,0.189,0.008,0.003,0.011,0
PAT_897_1710_793.png,0.31,0.035,0.007,0.014,0.003,0
PAT_898_1706_496.png,0.444,0.114,0.002,0.004,0.008,0
PAT_899_1702_32.png,0.043,0.14,0.005,0.006,0.006,0
PAT_89_135_11.png,0.527,0.241,0.013,0.011,0.005,0
PAT_8_15_820.png,0.47,0.43,0.006,0.005,0.008,0
PAT_900_1711_622.png,0.247,0.369,0.006,0.015,0.019,0
PAT_901_1716_497.png,0.083,1.0,0.006,0.007,0.007,0
PAT_902_1718_852.png,0.297,0.064,0.001,0.001,0.023,1
PAT_903_1719_943.png,0.31,0.824,0.007,0.008,0.007,0
PAT_903_1720_647.png,0.441,0.114,0.003,0.006,0.003,0
PAT_904_1736_851.png,0.375,0.013,0.005,0.003,0.025,0
PAT_904_1737_511.png,0.646,0.108,0.003,0.002,0.002,0
PAT_904_1739_546.png,0.642,0.025,0.006,0.006,0.006,0
PAT_905_1721_327.png,0.271,0.338,0.002,0.005,0.008,0
PAT_906_1722_328.png,0.268,1.0,0.005,0.006,0.01,0
PAT_906_1723_560.png,0.251,0.446,0.007,0.009,0.005,0
PAT_908_1726_939.png,0.358,0.069,0.008,0.013,0.024,0
PAT_90_138_369.png,0.199,0.111,0.002,0.002,0.005,0
PAT_90_138_605.png,0.501,0.078,0.005,0.007,0.041,0
PAT_90_139_57.png,0.298,0.364,0.007,0.008,0.003,0
PAT_90_219_648.png,0.534,0.127,0.002,0.002,0.002,0
PAT_911_1728_101.png,0.4,0.006,0.001,0.001,0.002,0
PAT_912_1729_244.png,0.454,0.045,0.003,0.004,0.004,0
PAT_913_1730_815.png,0.305,0.146,0.004,0.004,0.004,0
PAT_914_1732_136.png,0.397,0.119,0.008,0.004,0.012,0
PAT_914_1740_932.png,0.285,0.527,0.003,0.005,0.007,0
PAT_915_1738_667.png,0.364,0.02,0.004,0.006,0.011,0
PAT_917_1735_936.png,0.304,0.426,0.003,0.005,0.007,0
PAT_918_1742_456.png,0.285,0.593,0.001,0.001,0.001,0
PAT_918_1742_629.png,0.452,0.078,0.001,0.002,0.009,0
PAT_919_1744_318.png,0.483,0.131,0.005,0.008,0.016,0
PAT_919_1744_451.png,0.514,0.258,0.006,0.008,0.006,0
PAT_91_140_664.png,0.136,0.015,0.003,0.002,0.002,0
PAT_91_354_332.png,0.279,0.026,0.003,0.006,0.009,0
PAT_91_356_273.png,0.516,0.072,0.0,0.001,0.002,0
PAT_91_356_456.png,0.478,0.118,0.003,0.003,0.009,0
PAT_91_356_74.png,0.106,0.688,0.002,0.002,0.005,0
PAT_920_1747_19.png,0.069,0.377,0.006,0.006,0.008,0
PAT_920_1748_942.png,0.226,0.011,0.002,0.002,0.001,0
PAT_921_1750_313.png,0.386,0.307,0.005,0.006,0.011,0
PAT_923_1753_496.png,0.407,0.061,0.004,0.005,0.016,0
PAT_923_1753_706.png,0.432,0.29,0.005,0.006,0.005,0
PAT_924_1757_704.png,0.42,0.192,0.008,0.011,0.002,0
PAT_924_1757_784.png,0.25,0.074,0.004,0.002,0.002,0
PAT_926_1758_714.png,0.325,0.91,0.006,0.006,0.009,0
PAT_927_1759_749.png,0.493,0.064,0.006,0.009,0.004,0
PAT_927_1759_849.png,0.431,1.0,0.005,0.009,0.009,0
PAT_928_1764_426.png,0.265,0.097,0.004,0.005,0.004,0
PAT_92_141_551.png,0.328,0.91,0.008,0.008,0.009,0
PAT_930_1760_560.png,0.363,0.012,0.001,0.003,0.004,0
PAT_931_1761_380.png,0.36,0.031,0.002,0.001,0.001,0
PAT_931_1762_69.png,0.334,0.494,0.001,0.009,0.011,0
PAT_931_1763_617.png,0.417,0.018,0.007,0.009,0.006,0
PAT_933_1766_191.png,0.702,0.358,0.009,0.007,0.004,0
PAT_934_1777_423.png,0.245,0.036,0.006,0.005,0.004,0
PAT_934_1778_140.png,0.598,0.053,0.008,0.008,0.004,0
PAT_935_1781_341.png,0.352,0.035,0.005,0.005,0.018,0
PAT_935_1781_920.png,0.479,0.028,0.004,0.005,0.01,0
PAT_935_1783_687.png,0.716,0.123,0.002,0.003,0.007,0
PAT_935_1785_530.png,0.454,0.255,0.005,0.006,0.018,0
PAT_935_1786_482.png,0.103,1.0,0.008,0.006,0.004,0
PAT_936_1772_886.png,0.629,0.035,0.001,0.002,0.019,1
PAT_937_1768_126.png,0.44,0.325,0.006,0.004,0.004,0
PAT_938_1789_693.png,0.301,0.565,0.008,0.005,0.008,0
PAT_938_1790_977.png,0.542,0.066,0.001,0.001,0.012,0
PAT_939_1791_329.png,0.456,0.284,0.002,0.003,0.005,0
PAT_93_142_269.png,0.422,0.02,0.002,0.004,0.002,0
PAT_93_361_203.png,0.32,0.263,0.003,0.005,0.012,0
PAT_93_361_231.png,0.223,0.013,0.002,0.003,0.005,0
PAT_93_361_467.png,0.178,0.009,0.001,0.003,0.002,0
PAT_93_361_51.png,0.26,0.361,0.005,0.004,0.01,0
PAT_93_361_53.png,0.671,0.129,0.005,0.007,0.02,0
PAT_940_1774_962.png,0.597,0.039,0.007,0.007,0.019,0
PAT_940_1775_513.png,0.365,0.793,0.005,0.005,0.002,0
PAT_942_1792_411.png,0.326,1.0,0.009,0.008,0.011,0
PAT_943_1793_256.png,0.287,0.093,0.01,0.005,0.011,0
PAT_943_1793_787.png,0.376,0.036,0.001,0.004,0.035,0
PAT_944_1795_371.png,0.349,0.152,0.007,0.007,0.013,0
PAT_944_1795_666.png,0.509,0.259,0.006,0.009,0.03,0
PAT_945_1796_583.png,0.307,0.825,0.006,0.006,0.002,0
PAT_946_1809_687.png,0.246,1.0,0.002,0.004,0.003,0
PAT_947_1798_946.png,0.336,0.01,0.004,0.003,0.001,0
PAT_948_1800_310.png,0.29,0.474,0.002,0.002,0.002,0
PAT_948_1801_721.png,0.138,0.516,0.001,0.002,0.006,0
PAT_948_1801_993.png,0.318,0.117,0.002,0.004,0.015,0
PAT_949_1802_582.png,0.314,0.138,0.007,0.008,0.014,1
PAT_950_1804_334.png,0.496,0.113,0.006,0.007,0.01,0
PAT_950_1804_64.png,0.195,0.303,0.004,0.007,0.019,0
PAT_951_1836_991.png,0.275,0.005,0.001,0.002,0.001,0
PAT_952_1807_58.png,0.196,0.609,0.006,0.01,0.015,0
PAT_953_1806_326.png,0.213,0.006,0.001,0.002,0.001,0
PAT_953_1806_845.png,0.0,0.0,0.0,0.0,0.0,0
PAT_954_1808_415.png,0.397,0.509,0.001,0.007,0.011,0
PAT_955_1810_892.png,0.0,0.0,0.0,0.0,0.0,0
PAT_957_1814_77.png,0.39,0.487,0.003,0.004,0.018,0
PAT_958_1812_62.png,0.277,0.473,0.005,0.006,0.004,0
PAT_959_1813_1000.png,0.276,0.063,0.006,0.01,0.003,0
PAT_960_1816_662.png,0.556,0.163,0.009,0.009,0.011,0
PAT_961_1818_992.png,0.617,0.024,0.002,0.004,0.012,0
PAT_962_1823_857.png,0.365,0.028,0.006,0.003,0.006,0
PAT_962_1823_942.png,0.25,0.0,0.012,0.014,0.014,0
PAT_963_1817_593.png,0.289,0.031,0.0,0.012,0.0,0
PAT_963_1819_298.png,0.273,1.0,0.005,0.006,0.002,0
PAT_963_1820_823.png,0.267,0.116,0.007,0.01,0.0,0
PAT_964_1821_83.png,0.453,0.012,0.001,0.001,0.003,0
PAT_966_1825_546.png,0.522,0.066,0.003,0.002,0.01,1
PAT_966_1825_584.png,0.542,0.039,0.007,0.004,0.012,1
PAT_966_1826_587.png,0.0,0.447,0.002,0.002,0.004,0
PAT_967_1827_247.png,0.353,1.0,0.003,0.007,0.003,0
PAT_968_1835_721.png,0.26,1.0,0.004,0.005,0.006,0
PAT_96_150_743.png,0.626,0.048,0.007,0.003,0.0,0
PAT_970_1833_270.png,0.864,0.026,0.006,0.009,0.008,0
PAT_971_1847_99.png,0.588,0.298,0.006,0.009,0.013,0
PAT_972_1843_756.png,0.221,0.114,0.003,0.008,0.015,1
PAT_973_1839_34.png,0.121,0.856,0.004,0.007,0.007,0
PAT_974_1841_693.png,0.41,0.024,0.005,0.006,0.009,0
PAT_974_1842_574.png,0.371,0.019,0.004,0.005,0.007,0
PAT_975_1834_152.png,0.307,0.057,0.002,0.004,0.019,1
PAT_975_4734_783.png,0.503,0.261,0.001,0.001,0.007,0
PAT_976_1837_503.png,0.245,0.055,0.004,0.004,0.004,0
PAT_976_1837_861.png,0.498,0.021,0.0,0.001,0.012,0
PAT_978_1844_599.png,0.448,0.053,0.002,0.002,0.006,0
PAT_978_1844_715.png,0.417,0.065,0.001,0.003,0.011,0
PAT_97_151_503.png,0.498,0.04,0.006,0.004,0.009,0
PAT_97_151_587.png,0.352,0.061,0.004,0.003,0.003,0
PAT_980_1849_295.png,0.447,0.025,0.006,0.006,0.007,0
PAT_980_1851_351.png,0.158,0.073,0.002,0.002,0.009,0
PAT_981_1848_486.png,0.218,0.379,0.003,0.005,0.008,0
PAT_981_1848_906.png,0.125,1.0,0.008,0.007,0.007,0
PAT_982_1852_526.png,0.274,0.443,0.002,0.006,0.007,0
PAT_983_1853_985.png,0.609,0.044,0.001,0.0,0.001,0
PAT_983_1854_274.png,0.672,0.11,0.004,0.005,0.004,0
PAT_985_1856_397.png,0.38,0.283,0.006,0.007,0.006,0
PAT_985_1856_91.png,0.375,0.131,0.002,0.004,0.009,0
PAT_986_1855_702.png,0.11,0.47,0.005,0.007,0.01,0
PAT_987_1859_724.png,0.133,1.0,0.007,0.007,0.007,0
PAT_987_1859_859.png,0.703,0.124,0.002,0.003,0.004,0
PAT_988_1858_453.png,0.648,0.051,0.003,0.006,0.011,0
PAT_988_1858_944.png,0.61,0.063,0.003,0.007,0.017,0
PAT_989_1861_156.png,0.883,0.131,0.005,0.007,0.019,0
PAT_98_152_562.png,0.136,1.0,0.005,0.01,0.007,0
PAT_990_1860_478.png,0.443,0.088,0.007,0.01,0.002,0
PAT_990_1860_636.png,0.33,0.014,0.001,0.0,0.001,0
PAT_992_1864_653.png,0.369,0.887,0.007,0.01,0.011,0
PAT_993_1865_559.png,0.072,0.737,0.003,0.004,0.009,0
PAT_994_1866_730.png,0.25,0.123,0.007,0.008,0.009,0
PAT_994_1866_913.png,0.187,0.018,0.008,0.013,0.007,0
PAT_995_1867_165.png,0.232,0.101,0.002,0.003,0.004,1
PAT_995_1867_5.png,0.249,0.199,0.002,0.002,0.004,1
PAT_996_6_367.png,0.458,0.188,0.002,0.004,0.004,0
PAT_996_6_622.png,0.192,0.024,0.003,0.002,0.002,0
PAT_996_6_886.png,0.523,0.165,0.007,0.004,0.004,0
PAT_997_14_40.png,0.86,0.155,0.005,0.006,0.01,0
PAT_998_17_641.png,0.2,0.217,0.002,0.005,0.007,0
PAT_999_20_223.png,0.331,0.007,0.0,0.0,0.0,0
PAT_999_20_401.png,0.138,0.364,0.008,0.008,0.022,0
PAT_999_20_540.png,0.56,1.0,0.004,0.005,0.005,0
PAT_999_20_583.png,0.427,0.014,0.0,0.0,0.0,0
PAT_99_153_636.png,0.367,0.561,0.009,0.01,0.002,0
PAT_9_17_80.png,0.122,0.506,0.008,0.009,0.015,0
